ProductId,UserId,Score,Time,HelpfulnessNumerator,HelpfulnessDenominator,HelpfulnessRate,IsHelpful,FullReview,CleanText,char_count,word_count,avg_word_length,sentence_count,words_per_sentence,exclamation_count,question_count,uppercase_word_count,lexical_diversity,vader_neg,vader_neu,vader_pos,vader_compound,textblob_polarity,textblob_subjectivity,digit_ratio,specificity_score,has_comparison,personal_experience_score,price_mention
B001KVPBS4,A1N5FSCYN4796F,3,1260230400,1,2,0.5,0,"Not As Balanced As Other Bold Flavors, But Not Bad I went out on a limb trying Blue Diamond Almonds Bold - Wasabi & Soy flavor.  I had never had wasabi before, but I have like many of the other ""Bold"" flavors Blue Diamond makes (Jalapeno Smokehouse and Habanero BBQ) so I decided to give them a try.  The flavor is definitely bold.  It reminds me of the horseradish flavor that is common in many deli mustards.  It has grown on me over time, but I would like to see a little more balance with the ""soy"" flavor.  This is where I like the other flavors that I mentioned better as I think these are bold but better balanced.  If you love wasabi or horseradish, this will probably be right up your alley.  Combine that with almonds being one of the healthier snack options, and you've good a good treat.  Much like the other flavors, the bold flavor makes moderation fairly easy as I could not imagine going overboard on these.  Enjoy!","not as balanced as other bold flavors, but not bad i went out on a limb trying blue diamond almonds bold wasabi soy flavor. i had never had wasabi before, but i have like many of the other bold flavors blue diamond makes jalapeno smokehouse and habanero bbq so i decided to give them a try. the flavor is definitely bold. it reminds me of the horseradish flavor that is common in many deli mustards. it has grown on me over time, but i would like to see a little more balance with the soy flavor. this is where i like the other flavors that i mentioned better as i think these are bold but better balanced. if you love wasabi or horseradish, this will probably be right up your alley. combine that with almonds being one of the healthier snack options, and youve good a good treat. much like the other flavors, the bold flavor makes moderation fairly easy as i could not imagine going overboard on these. enjoy!",911,170,4.364705882352941,10,17.0,1,0,0,0.611764705882353,0.0,0.632,0.368,0.9977,0.2475552721088435,0.4959183673469387,0.0,9,1,16,0
B004OAZ36I,A1P56Z6DAWXI4W,1,1324339200,2,3,0.6666666666666666,0,"crap they couldnt sell boxes of This is basically an assorted box of crap they couldn't sell whole boxes of. Pumkpin spice, spicy eggnog, wild mountain blueberry... only a few real coffee flavors. I thought it would be a good way to try out new flavors of coffee. I was wrong.","crap they couldnt sell boxes of this is basically an assorted box of crap they couldnt sell whole boxes of. pumkpin spice, spicy eggnog, wild mountain blueberry... only a few real coffee flavors. i thought it would be a good way to try out new flavors of coffee. i was wrong.",275,51,4.411764705882353,4,12.75,0,0,0,0.8235294117647058,0.153,0.793,0.054,-0.6597,-0.0963636363636363,0.5754545454545454,0.0,3,0,2,0
B001PQTYN2,A1XTC50067UZSW,5,1297382400,1,2,0.5,0,Dangerous!!! Be very careful with this product. It has a warning on the label. Also can be used as an industrial cleaner!,dangerous!!! be very careful with this product. it has a warning on the label. also can be used as an industrial cleaner!,121,22,4.545454545454546,4,5.5,4,0,0,0.9545454545454546,0.245,0.624,0.132,-0.6218,-0.58125,0.95,0.0,0,0,0,0
B002IEZJMA,A2YQ7M9GFU3Z65,5,1332374400,0,1,0.0,0,"Lo Cal Fix If you like espresso with a side of sweet, try the 100 cans of illy issimo Cappuccino. If you like something bolder, try this. Only fifty calories and you get a full hit of caffeine and intense, coffee flavor. The cans are so small, they'll fit nicely in your mini-fridge at the office. Have a cool sip at low tide (that's 2:00 p.m. for me) and you're recharged for the rest of the work day.","lo cal fix if you like espresso with a side of sweet, try the cans of illy issimo cappuccino. if you like something bolder, try this. only fifty calories and you get a full hit of caffeine and intense, coffee flavor. the cans are so small, theyll fit nicely in your minifridge at the office. have a cool sip at low tide thats p.m. for me and youre recharged for the rest of the work day.",387,76,4.105263157894737,5,15.2,0,0,0,0.75,0.025,0.748,0.227,0.9367,0.2222222222222222,0.6611111111111111,0.0,2,0,2,0
B00472I5A4,A3TA1UJWRJF9NC,4,1283472000,2,3,0.6666666666666666,0,"4 Stars for price and taste I got the sea salt and vinegar chips from Kettle.  I am used to the Salt and Vinegar chips in the white bag if I am allowed to say that.  Anyways, my first impression for this is wow at all the chips you get for the price.  I got the 9 0z x 12 bags and wow it is so many for the price.  You can tell they are high quality chips just from the packaging, also.  Well being used to the cheaper chips I wasn't expecting how mellow these things are.  The ones I am used to have a really sour taste to them which I didn't mind but they had tons of flavor.  These chips don't have any sour to them at all, and taste just like them but a lot less strong aftertaste.  If you want to try out Salt and Vinegar chips I suggest you try these out first.  So, for the price and how many you get, these chips are definately worth it.  They are thick and crunchy like the more expensive chips you get at high quality restaurants.  I recommend these, 4 stars.","stars for price and taste i got the sea salt and vinegar chips from kettle. i am used to the salt and vinegar chips in the white bag if i am allowed to say that. anyways, my first impression for this is wow at all the chips you get for the price. i got the z x bags and wow it is so many for the price. you can tell they are high quality chips just from the packaging, also. well being used to the cheaper chips i wasnt expecting how mellow these things are. the ones i am used to have a really sour taste to them which i didnt mind but they had tons of flavor. these chips dont have any sour to them at all, and taste just like them but a lot less strong aftertaste. if you want to try out salt and vinegar chips i suggest you try these out first. so, for the price and how many you get, these chips are definately worth it. they are thick and crunchy like the more expensive chips you get at high quality restaurants. i recommend these, stars.",945,191,3.952879581151832,12,15.916666666666666,0,0,0,0.5287958115183246,0.0,0.869,0.131,0.9697,0.1168627450980391,0.4424509803921568,0.0,8,0,12,1
B004I6H5CS,A3B203YVH5TV6,4,1330992000,2,3,0.6666666666666666,0,"Really salty, but good. The beef jerky was pretty good, I really like the texture and the dryness of it.  I prefer a dry jerky that can be broken apart pretty easily and this was what I got from this jerky.  I had really hoped for more flavor from the meat, being grass fed and high quality, however, all I could taste was salt, and lots of it.  The jerky was extremely salty and that's pretty much all you could taste.<br />I think that perhaps next time I will order one of their other flavors and see if it fares better.<br /><br />Overall good jerky, just a little too salty for my taste.","really salty, but good. the beef jerky was pretty good, i really like the texture and the dryness of it. i prefer a dry jerky that can be broken apart pretty easily and this was what i got from this jerky. i had really hoped for more flavor from the meat, being grass fed and high quality, however, all i could taste was salt, and lots of it. the jerky was extremely salty and thats pretty much all you could taste.br i think that perhaps next time i will order one of their other flavors and see if it fares better.br br overall good jerky, just a little too salty for my taste.",579,113,4.132743362831858,5,22.6,0,0,0,0.6902654867256637,0.031,0.699,0.27,0.9873,0.1919583333333333,0.5174166666666666,0.0,8,1,9,0
B005VOOLXM,A1O2QIQK2OR5TC,5,1337040000,0,2,0.0,0,"Wow The smell in the single serve package is a little off putting, but I suspect that that's because it is actually the smell of good, organic coffee. Even brewing, the smell is a bit sharp, but that first cup is...<br /><br />Wow...<br /><br />I was shocked drinking it, actually. The flavor was not too terribly robust, but not so weak as to be merely coffee-flavored water. Indeed, the flavor is one which is almost minty, but not overbearingly so. I love my dark, robust coffee (the dark the better) in the mornings when I would rather climb under the bed. This coffee, however, seems to be one that I can drink with just about anything thing, at any time.<br /><br />As a matter of fact, I'm going to have other cup now.<br /><br />If you are looking for a fair trade, organic coffee that doesn't taste like it, but will add flavor to your morning without tons of sugar and non-dairy dairy creamer. This is a coffee I could drink without that stuff.<br /><br />Good stuff!","wow the smell in the single serve package is a little off putting, but i suspect that thats because it is actually the smell of good, organic coffee. even brewing, the smell is a bit sharp, but that first cup is...br br wow...br br i was shocked drinking it, actually. the flavor was not too terribly robust, but not so weak as to be merely coffeeflavored water. indeed, the flavor is one which is almost minty, but not overbearingly so. i love my dark, robust coffee the dark the better in the mornings when i would rather climb under the bed. this coffee, however, seems to be one that i can drink with just about anything thing, at any time.br br as a matter of fact, im going to have other cup now.br br if you are looking for a fair trade, organic coffee that doesnt taste like it, but will add flavor to your morning without tons of sugar and nondairy dairy creamer. this is a coffee i could drink without that stuff.br br good stuff!",940,177,4.31638418079096,7,25.285714285714285,1,0,0,0.6666666666666666,0.068,0.763,0.17,0.9729,0.012687969924812,0.5419799498746867,0.0,7,1,8,0
B00723MKKG,AQXZJ05XAHKUZ,5,1340928000,1,2,0.5,0,"Great Coffee I've learned that I can cutopen the top of the packet, pinch it to divide the micro-ground coffee in half, and it makes a nice cup of coffee! Be sure to know how many ounces your cup is, or, you may be making very strong coffee. Try experimenting a bit to s t r e t c h the individual packet servings. :)","great coffee ive learned that i can cutopen the top of the packet, pinch it to divide the microground coffee in half, and it makes a nice cup of coffee! be sure to know how many ounces your cup is, or, you may be making very strong coffee. try experimenting a bit to s t r e t c h the individual packet servings.",312,64,3.890625,3,21.33333333333333,1,0,0,0.8125,0.0,0.767,0.233,0.9311,0.4308333333333333,0.6448611111111112,0.0,0,0,2,0
B000FNEX8C,A259FAZHEL189A,5,1258156800,0,1,0.0,0,"LOVE THEM!!! I just love Nana's products, the gluten free, egg, soy, and dairy free cookies taste fantastic and are about the only cookie I can buy that is free of all the foods I can't eat.","love them!!! i just love nanas products, the gluten free, egg, soy, and dairy free cookies taste fantastic and are about the only cookie i can buy that is free of all the foods i cant eat.",188,37,4.108108108108108,2,18.5,3,0,0,0.8108108108108109,0.0,0.551,0.449,0.9744,0.4395089285714285,0.7857142857142856,0.0,1,0,3,0
B005VOOM2W,A16WPA6JV83YXT,3,1334448000,0,1,0.0,0,"Pleasant but nothing to get excited about I love coffee and I start my day with it and I drink half a pot in the evenings too.  So I was excited to try this blend but it was not as exciting as the description on their website. The scent was fragrant and inviting but the taste fell flat. After drinking 3 cups I think it is a bit bitter and it has an aftertaste with no hint of the ""floral notes and reveals hints of blueberry, cocoa and spice. This well-rounded coffee features a bright acidity. One Love tantalizes your palate, and leaves a profound cherry finish"" as described by their enthusiastic marketing department.  Try Komodo Dragon by Starbucks instead. Bob Marley needs to stick with his day job.","pleasant but nothing to get excited about i love coffee and i start my day with it and i drink half a pot in the evenings too. so i was excited to try this blend but it was not as exciting as the description on their website. the scent was fragrant and inviting but the taste fell flat. after drinking cups i think it is a bit bitter and it has an aftertaste with no hint of the floral notes and reveals hints of blueberry, cocoa and spice. this wellrounded coffee features a bright acidity. one love tantalizes your palate, and leaves a profound cherry finish as described by their enthusiastic marketing department. try komodo dragon by starbucks instead. bob marley needs to stick with his day job.",701,128,4.484375,8,16.0,0,0,0,0.6953125,0.102,0.73,0.168,0.9153,0.3229166666666667,0.6631944444444444,0.0,3,1,7,0
B001LG940E,A2BQ1VH3CTQETN,5,1236384000,0,1,0.0,0,"Delicious & refreshing Wow. I don't just like this product, I love it. It's so good, you can forget that it's also pretty good for you.<br /><br />Switch is 100% juice, reconstituted with sparkling water to give it some carbonation.  It isn't as 'fizzy' as regular sodas, but I think that's a good thing.  It also isn't quite as sweet - another good thing. There is NO added sugar of any kind - just fruit juices.<br /><br />Don't expect it to be 'low calorie'. Fruit juice has lots of natural sugars and they add up to 130 calories for an 8.3 oz. can.  It is still a healthy alternative to the chemical and artificial ingredients of regular pop.  Like all good things, enjoy it in moderation.<br /><br />I tried two flavors for Vine reviews; both were good, but the Black Cherry is outstanding.  It has really clean, rich, true cherry flavor. This is the one I will be ordering again.","delicious refreshing wow. i dont just like this product, i love it. its so good, you can forget that its also pretty good for you.br br switch is juice, reconstituted with sparkling water to give it some carbonation. it isnt as fizzy as regular sodas, but i think thats a good thing. it also isnt quite as sweet another good thing. there is no added sugar of any kind just fruit juices.br br dont expect it to be low calorie. fruit juice has lots of natural sugars and they add up to calories for an . oz. can. it is still a healthy alternative to the chemical and artificial ingredients of regular pop. like all good things, enjoy it in moderation.br br i tried two flavors for vine reviews both were good, but the black cherry is outstanding. it has really clean, rich, true cherry flavor. this is the one i will be ordering again.",833,155,4.380645161290323,13,11.923076923076923,0,0,0,0.6967741935483871,0.071,0.588,0.341,0.996,0.373,0.6404871794871795,0.0,5,1,6,0
B000G7TH24,A23UN9YT82LIY5,3,1272931200,0,3,0.0,0,"Not that bad Well.. after I've read the reviews .. I had great expectations BUT.. as a result.. the product is not bad.. bag to big for the amount of granola inside, if you know what I mean  ;-)<br /> Price is ok but I know I can get a better and/or bigger product for the same amount USD I paid.<br />Conclusion -  not bad but I would select another brand","not that bad well.. after ive read the reviews .. i had great expectations but.. as a result.. the product is not bad.. bag to big for the amount of granola inside, if you know what i mean br price is ok but i know i can get a better andor bigger product for the same amount usd i paid.br conclusion not bad but i would select another brand",340,69,3.942028985507247,1,69.0,0,0,0,0.7391304347826086,0.0,0.803,0.197,0.9136,0.14875,0.5162500000000001,0.0,0,1,7,1
B000FVBYCW,A2G0DMUKJUFQLD,5,1261353600,1,2,0.5,0,Good Stiff My father has been drinking this tea for years. Its so good for you. Especially men.,good stiff my father has been drinking this tea for years. its so good for you. especially men.,95,18,4.333333333333333,3,6.0,0,0,0,0.8888888888888888,0.0,0.734,0.266,0.7003,0.2964285714285714,0.675,0.0,0,0,2,0
B0054TWQ2C,A2UT0FWM1DHKFJ,4,1313193600,1,2,0.5,0,"Very spicy! I'd give this a five star rating except for the fact that it's just a little too spicy. A stick-in-the-back-of-your-throat FIRE kind of spicy. It was easy to prepare and is a large serving, the noodles cook to perfection when you follow the instructions. There are even chunks of real chicken in there! Good value for the money, a nice product to have on hand for a quick meal. I wouldn't serve it to children though, it's probably too hot for them.","very spicy! id give this a five star rating except for the fact that its just a little too spicy. a stickinthebackofyourthroat fire kind of spicy. it was easy to prepare and is a large serving, the noodles cook to perfection when you follow the instructions. there are even chunks of real chicken in there! good value for the money, a nice product to have on hand for a quick meal. i wouldnt serve it to children though, its probably too hot for them.",451,84,4.380952380952381,7,12.0,2,0,0,0.7738095238095238,0.026,0.77,0.203,0.944,0.219345238095238,0.6911904761904761,0.0,3,0,1,1
B001LGGH40,A1C139F5C7Y38P,3,1235865600,1,2,0.5,0,"A very good thing - in a too-small package. When it comes to low-calorie drinks, I'll usually partake in a flavored water or apple juice. This little can, however, packed some big taste!<br /><br />First Impressions: I must admit, I was disappointed in the size of the container. Sure, it's slender and can fit on shelves easier, but in the end, it means less juice. I read about the promise of 100% juice and 0% added sugars and preservatives. I knew the only way to properly test this out was to crack open the can.<br /><br />Appearance and Nutrition:  This can is identical to the size of a Red Bull, giving us about 8.3 ounces to drink, roughly 4 less than a standard soda can.<br />The nutritional facts tell us that each one of these little cans packs 135 calories. There's sodium and a pretty high carbohydrate count of 34 grams - plus 33 grams of sugar (that's regular, not added). It does have 100% vitamin C, so there's a plus.<br /><br />Taste: This is a sweet, fruity drink. The sweetness is natural, not artificial, which is a very nice change of pace for those who want to kick soda to the curb. It has the right blend of kiwi, raspberry, strawberry, apple and grape juices - no one overpowers the other. If a drink has a high carbonation level I usually hiccup, but that didn't happen here.<br /><br />Final Thoughts: While the taste is good, I'm not ready to ""make the switch"" for two main reasons:<br />(1) The small can size.<br />(2) The large calorie count.<br /><br />For a quick burst of fruity goodness, this is a good choice. However, if you want more drink with fewer calories, I'd suggest a 1-liter bottle of Clear Splash water, which retails for about the same price.","a very good thing in a toosmall package. when it comes to lowcalorie drinks, ill usually partake in a flavored water or apple juice. this little can, however, packed some big taste!br br first impressions i must admit, i was disappointed in the size of the container. sure, its slender and can fit on shelves easier, but in the end, it means less juice. i read about the promise of juice and added sugars and preservatives. i knew the only way to properly test this out was to crack open the can.br br appearance and nutrition this can is identical to the size of a red bull, giving us about . ounces to drink, roughly less than a standard soda can.br the nutritional facts tell us that each one of these little cans packs calories. theres sodium and a pretty high carbohydrate count of grams plus grams of sugar thats regular, not added. it does have vitamin c, so theres a plus.br br taste this is a sweet, fruity drink. the sweetness is natural, not artificial, which is a very nice change of pace for those who want to kick soda to the curb. it has the right blend of kiwi, raspberry, strawberry, apple and grape juices no one overpowers the other. if a drink has a high carbonation level i usually hiccup, but that didnt happen here.br br final thoughts while the taste is good, im not ready to make the switch for two main reasonsbr the small can size.br the large calorie count.br br for a quick burst of fruity goodness, this is a good choice. however, if you want more drink with fewer calories, id suggest a liter bottle of clear splash water, which retails for about the same price.",1593,293,4.440273037542662,13,22.53846153846154,1,0,0,0.6313993174061433,0.03,0.786,0.184,0.9931,0.1083760683760683,0.4864982311136157,0.0,7,1,9,1
B000CR41MY,A2PNOU7NXB1JE4,2,1186272000,4,6,0.6666666666666666,0,"Not impressed Last summer Amazon carried another organic brand that was superior to this one. Although Belle (commenter) doesn't agree, it is bland tasting and chewy. Maybe I just got a bad case, but I won't be buyng this again.I do love other Newman organic products, just not this one.","not impressed last summer amazon carried another organic brand that was superior to this one. although belle commenter doesnt agree, it is bland tasting and chewy. maybe i just got a bad case, but i wont be buyng this again.i do love other newman organic products, just not this one.",283,50,4.68,3,16.666666666666668,0,0,0,0.86,0.1,0.732,0.168,0.702,-0.0416666666666666,0.6345238095238095,0.0,4,0,3,0
B002GWMEHW,A1NEQG76WQNU5T,5,1328486400,0,1,0.0,0,"Excellent!! This comes to a tad over $6 / lb.  Dark Roasted shiny beans make for a great cup of coffee.  I'm a French Roast or Sumatra drinker - this French Roast is great,  My coffee maker will make a regular or darker brew and the darker brew comes out very Espresso.  Very happy with this and the price.....","excellent!! this comes to a tad over lb. dark roasted shiny beans make for a great cup of coffee. im a french roast or sumatra drinker this french roast is great, my coffee maker will make a regular or darker brew and the darker brew comes out very espresso. very happy with this and the price.....",298,56,4.339285714285714,5,11.2,2,0,0,0.7321428571428571,0.0,0.741,0.259,0.9568,0.4055555555555556,0.4752136752136752,0.0,0,0,1,1
B005HUVI0E,A2RO3TAQZ08G5U,5,1281484800,2,3,0.6666666666666666,0,"Woulda Shoulda Coulda I shoula bought it at Costco for much less and next time I will.  Everything else, the product, the delivery, etc was top rated as usual.","woulda shoulda coulda i shoula bought it at costco for much less and next time i will. everything else, the product, the delivery, etc was top rated as usual.",158,29,4.482758620689655,2,14.5,0,0,0,0.9310344827586208,0.0,0.935,0.065,0.2023,0.0208333333333333,0.2041666666666666,0.0,0,0,4,1
B000H27I2O,A1B4SE9VIUUBFP,4,1262995200,0,2,0.0,0,snacks We looked every were for mixed rice crackers and I finally found them on amazon.<br />I can really find the things my family wants at Amazon.,snacks we looked every were for mixed rice crackers and i finally found them on amazon.br i can really find the things my family wants at amazon.,145,27,4.407407407407407,1,27.0,0,0,0,0.9629629629629628,0.0,0.934,0.066,0.1779,0.1,0.3875,0.0,0,0,5,0
B001CPOR2E,A1EO1LYS1JMCZ9,1,1304467200,4,6,0.6666666666666666,0,If you want your dog to die..... These brittle treats ulcerated my Rat Terrier's gastrointestinal tract. The bill for the surgery is over $2100. You've been warned!,if you want your dog to die..... these brittle treats ulcerated my rat terriers gastrointestinal tract. the bill for the surgery is over . youve been warned!,157,27,4.851851851851852,3,9.0,1,0,0,0.9629629629629628,0.086,0.867,0.047,-0.2714,0.0,0.0,0.0,0,0,2,0
B002FJM9SU,AXX65EFT9IXS6,5,1284163200,4,6,0.6666666666666666,0,"Organic and fabulous formula Was nursing my daughter until about 10.5 months; wanted to start transitioning her to formula along with frozen breastmilk.  Was concerned about additives in formulas, read great reviews about Baby's Only organic and, as a result, tried the product.  My daughter loves it, and we mix it right in with her breastmilk; she is sensitive to some foods and has had no bad reactions to this formula.  We are so happy with it; we keep buying it now regularly, and have moved to about two-third Baby's Only organic with one-third breastmilk.  It's a fabulous product!!","organic and fabulous formula was nursing my daughter until about . months wanted to start transitioning her to formula along with frozen breastmilk. was concerned about additives in formulas, read great reviews about babys only organic and, as a result, tried the product. my daughter loves it, and we mix it right in with her breastmilk she is sensitive to some foods and has had no bad reactions to this formula. we are so happy with it we keep buying it now regularly, and have moved to about twothird babys only organic with onethird breastmilk. its a fabulous product!!",574,99,4.808080808080808,7,14.142857142857142,2,0,0,0.696969696969697,0.05,0.776,0.174,0.9453,0.3360714285714286,0.792930402930403,0.0,3,0,7,0
B000YSTH16,AWGDEE5IRM2Z3,5,1162425600,2,3,0.6666666666666666,0,"Tasty cookies Slightly crumbly, but overall a very good cookie.  In my opinion very similar to Chips Ahoy but more airy, less dense.","tasty cookies slightly crumbly, but overall a very good cookie. in my opinion very similar to chips ahoy but more airy, less dense.",131,23,4.739130434782608,2,11.5,0,0,0,0.9130434782608696,0.0,0.83,0.17,0.6474,0.1794444444444444,0.3388888888888889,0.0,0,1,1,0
B000FNB3AI,A2C10VHHV4HYZU,1,1283990400,3,6,0.5,0,"So disappointing! This sad confection is a perfect example of why you shouldn't do your grocery shopping while you're hungry. It was a total impulse buy and i was REALLY excited about it. No eggs? No dairy? Hooray a cookie for vegans like me! It sounded perfect. When i got home and took a bite i was SO disappointed. There's hardly any lemon flavor to it and it sucked all the moisture out of my mouth. It was like trying to swallow paste. I tried a few more bites to give it a fair chance ... but wound up throwing the majority of the cookie in the trash.<br /><br />Unfortunately, i paid over $2 for this darn atrocity. Ah well... lesson learned.","so disappointing! this sad confection is a perfect example of why you shouldnt do your grocery shopping while youre hungry. it was a total impulse buy and i was really excited about it. no eggs? no dairy? hooray a cookie for vegans like me! it sounded perfect. when i got home and took a bite i was so disappointed. theres hardly any lemon flavor to it and it sucked all the moisture out of my mouth. it was like trying to swallow paste. i tried a few more bites to give it a fair chance ... but wound up throwing the majority of the cookie in the trash.br br unfortunately, i paid over for this darn atrocity. ah well... lesson learned.",637,121,4.2727272727272725,12,10.083333333333334,2,2,0,0.7355371900826446,0.13,0.749,0.121,-0.4796,0.0564236111111111,0.7493055555555556,0.0,2,0,8,0
B00061BW14,A1LJNOKSU3J8DE,3,1331683200,0,1,0.0,0,"Sour? I'm not sure why these are called ""sour"" balls, but they don't taste sour in the least.  They're still pretty good but the name is deceptive.","sour? im not sure why these are called sour balls, but they dont taste sour in the least. theyre still pretty good but the name is deceptive.",141,27,4.25925925925926,3,9.0,0,1,0,0.8888888888888888,0.044,0.714,0.242,0.8257,-0.0071428571428571,0.4555555555555556,0.0,4,0,3,0
B000BY9AJW,A2A9ZFGJMU54NL,1,1291334400,0,1,0.0,0,"Chinese flakeboard for Dogs Save your money, these are awful, they actually fall apart in a million<br />pieces like particleboard..... made in china.  surprise!","chinese flakeboard for dogs save your money, these are awful, they actually fall apart in a millionbr pieces like particleboard..... made in china. surprise!",157,24,5.583333333333333,2,12.0,1,0,0,0.9583333333333334,0.1,0.631,0.269,0.6239,-0.3333333333333333,0.3666666666666667,0.0,0,0,1,1
B0011EO7WQ,ABT99EO1BEHOL,4,1313539200,0,1,0.0,0,"Good stuff! I ordered this chap stick looking for something a little more natural that I could feel good about using.  I like that it is certified organic, so I don't feel like I am digesting harmful unnecessary chemicals every time i lick my lips. It has nice mild taste, and goes on really silky.","good stuff! i ordered this chap stick looking for something a little more natural that i could feel good about using. i like that it is certified organic, so i dont feel like i am digesting harmful unnecessary chemicals every time i lick my lips. it has nice mild taste, and goes on really silky.",296,55,4.4,4,13.75,1,0,0,0.8181818181818182,0.0,0.719,0.281,0.9372,0.3023148148148148,0.5777777777777778,0.0,3,0,9,0
B003VMY3AC,A1KAS2W1TD8UOU,1,1312588800,1,2,0.5,0,"Sorry Kraft this  product is a total miss for me anyway Sampled this on my egg salad sandwich,I thought it might be good to try something new for a change. I thought wrong.  It doesn't taste like mayo. It tastes like a toxic mixture of cream cheese and vinegar that is off. I wouldn't have finished it if I hadn't been so hungry. Left a slimy taste in my mouth too.","sorry kraft this product is a total miss for me anyway sampled this on my egg salad sandwich,i thought it might be good to try something new for a change. i thought wrong. it doesnt taste like mayo. it tastes like a toxic mixture of cream cheese and vinegar that is off. i wouldnt have finished it if i hadnt been so hungry. left a slimy taste in my mouth too.",360,71,4.084507042253521,6,11.833333333333334,0,0,0,0.7887323943661971,0.144,0.816,0.041,-0.6508,-0.0272727272727272,0.6174242424242424,0.0,3,0,8,0
B0019X02HI,A1VXZ3EN7JSQYM,1,1283212800,2,3,0.6666666666666666,0,"Dog didn't like the flavor My dog did not like this food much at all.  A lot of the other reviews I read stated that it helped their dogs w/ itching and flaky skin, didn't help mine at all. For me, it was a waste of money. Every time I put it in his bowl, he looked at me w/ a sad look in his eyes as if he was begging for something else.","dog didnt like the flavor my dog did not like this food much at all. a lot of the other reviews i read stated that it helped their dogs w itching and flaky skin, didnt help mine at all. for me, it was a waste of money. every time i put it in his bowl, he looked at me w a sad look in his eyes as if he was begging for something else.",333,74,3.5135135135135136,4,18.5,0,0,0,0.7432432432432432,0.166,0.834,0.0,-0.8854,-0.15625,0.39375,0.0,1,0,6,1
B001NJJVKM,A2FDWJI4I2NYT0,1,1254787200,2,3,0.6666666666666666,0,"Peppermint candy This product was shipped promptly.  But I was expecting an ""old fashioned peppermint""...........the candy has almost NO peppermint taste.......like eating plain sugar candy.",peppermint candy this product was shipped promptly. but i was expecting an old fashioned peppermint...........the candy has almost no peppermint taste.......like eating plain sugar candy.,187,25,6.52,2,12.5,0,0,0,0.88,0.093,0.907,0.0,-0.3314,-0.0571428571428571,0.2785714285714286,0.0,1,0,1,0
B007PA33KM,A2708XMGVXIHJ4,2,1318982400,0,1,0.0,0,"Odd Taste I got this in a sampler package.  I won't be buying it again.  It had a sort of stale taste, like coffee that has been sitting in a pot for hours.  I like fairly strong coffee. Coffee People Donut Shop for example.  But this doesn't come close.  It's not weak, just stale.  And no, it wasn't even close to the expiration date.","odd taste i got this in a sampler package. i wont be buying it again. it had a sort of stale taste, like coffee that has been sitting in a pot for hours. i like fairly strong coffee. coffee people donut shop for example. but this doesnt come close. its not weak, just stale. and no, it wasnt even close to the expiration date.",326,64,4.109375,8,8.0,0,0,0,0.828125,0.068,0.797,0.134,0.5121,-0.1091666666666666,0.5216666666666667,0.0,4,0,4,0
B000Q2UAZC,A3L7FRPNL5PSVH,5,1268524800,0,1,0.0,0,"Rave reviews! I order these chocolate covered apricots over and over again as gifts and for my own indulgence.  Such plump and moist apricots---never dry or stringy in tecture.  Love both the dark and milk chocolate dipped.  Wish they had white chocolate, too.  An assortment of milk, dark and milk chocolate dipped apricots would be even better!<br /><br />A Very Satisfied Customer","rave reviews! i order these chocolate covered apricots over and over again as gifts and for my own indulgence. such plump and moist apricotsnever dry or stringy in tecture. love both the dark and milk chocolate dipped. wish they had white chocolate, too. an assortment of milk, dark and milk chocolate dipped apricots would be even better!br br a very satisfied customer",370,62,4.983870967741935,6,10.333333333333334,2,0,0,0.8387096774193549,0.0,0.843,0.157,0.8904,0.1729166666666666,0.5625,0.0,0,1,2,0
B006Z6KQUC,A2Z0ZC9LZTPHL6,1,1338768000,1,5,0.2,0,"Not a good deal at all First off - that photo is misleading, it shows you a BOX of formula leading one to think you're getting five boxes of them. Not true. Bought at a store, the box will have two packs and if you buy this item, they will send you five of those packs and not five of those boxes. Second - simple math. Five packs = 2 1/2 boxes. One box of formula at a store is about $30 (conservative estimate). Therefore, you're paying $114 for something that'll cost you at most $80 if bought at a store. Where's the savings??<br /><br />I admit it, I did not read through the fine print and like a chump ordered the five pack congratulating myself on such a great deal. It's not a deal, it's overpriced formula and I'm kicking myself for buying it. Shop around. Walmart sells four boxes for about $135. THAT is a deal.","not a good deal at all first off that photo is misleading, it shows you a box of formula leading one to think youre getting five boxes of them. not true. bought at a store, the box will have two packs and if you buy this item, they will send you five of those packs and not five of those boxes. second simple math. five packs boxes. one box of formula at a store is about conservative estimate. therefore, youre paying for something thatll cost you at most if bought at a store. wheres the savings??br br i admit it, i did not read through the fine print and like a chump ordered the five pack congratulating myself on such a great deal. its not a deal, its overpriced formula and im kicking myself for buying it. shop around. walmart sells four boxes for about . that is a deal.",779,150,4.2,13,11.538461538461538,0,2,0,0.62,0.05,0.879,0.071,0.4805,0.1601851851851852,0.4656084656084656,0.0,0,0,3,1
B0027Z8V4S,A17LC33TFAADZR,5,1300147200,2,4,0.5,0,Great start to the Day! This is the best decaf around and it is Free Trade too.  We first found it when we were spending a week near Invermere and were thrilled to find it on Amazon.,great start to the day! this is the best decaf around and it is free trade too. we first found it when we were spending a week near invermere and were thrilled to find it on amazon.,181,37,3.918918918918919,3,12.333333333333334,1,0,0,0.7837837837837838,0.0,0.653,0.347,0.9476,0.5583333333333333,0.5472222222222222,0.0,0,0,2,0
